Fecha;Hora;Clase de Vuelo;Clasificación Vuelo;Tipo de Movimiento;Origen OACI;Destino OACI;Aerolinea Nombre;Aeronave
1/1/2020;22;Regular                             ;Internacional;Despegue  ;SAEZ;SBGR;Gol Transportes Aéreos        ;BOEING B-737   
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SASJ;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;22;Regular                             ;Cabotaje     ;Despegue  ;SANC;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;22;Regular                             ;Cabotaje     ;Despegue  ;SASJ;SAEZ;Flybondi                      ;BOEING B-737   
1/1/2020;22;Regular                             ;Internacional;Despegue  ;SAEZ;KMIA;LATAM Argentina               ;BOEING B-767   
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;22;Vuelo Privado con Matrícula Nacional;Internacional;Aterrizaje;SULS;SADF;N/A                           ;BEECHCRAFT BE65
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SAWC;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;22;Regular                             ;Internacional;Aterrizaje;SCEL;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;22;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAME;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;22;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAZB;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;22;Regular                             ;Internacional;Despegue  ;SAEZ;SCEL;Sky Airline                   ;AIRBUS A-320   
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SAEZ;SACO;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;22;Regular                             ;Internacional;Despegue  ;SAEZ;LIRF;Aerolíneas Argentinas         ;AIRBUS A-330   
1/1/2020;22;No Regular                          ;Cabotaje     ;Aterrizaje;SAEZ;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;22;No Regular                          ;Internacional;Despegue  ;SADF;SULS;N/A                           ;EMBRAER E-500  
1/1/2020;22;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAWG;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;22;Regular                             ;Internacional;Despegue  ;SAEZ;KJFK;American Airlines             ;BOEING B-777   
1/1/2020;22;No Regular                          ;Cabotaje     ;Despegue  ;SADF;SANT;N/A                           ;LEARJET LJ-31  
1/1/2020;22;Regular                             ;Internacional;Aterrizaje;SBGR;SAEZ;TAM Linhas Aéreas             ;AIRBUS A-320   
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SANU;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SANT;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;22;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SARI;Norwegian Air Argentina       ;BOEING B-737   
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SARI;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;23;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAWG;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;23;No Regular                          ;Internacional;Despegue  ;SAEZ;SCEL;Atlas Air                     ;BOEING B-747   
1/1/2020;23;No Regular                          ;Cabotaje     ;Despegue  ;SADF;SAWE;N/A                           ;LEARJET LJ-25  
1/1/2020;23;Vuelo Privado con Matrícula Nacional;Internacional;Aterrizaje;SULS;SADF;N/A                           ;BEECHCRAFT BE20
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SAWH;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SAZN;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;23;Regular                             ;Internacional;Despegue  ;SAEZ;MMUN;Aerolíneas Argentinas         ;AIRBUS A-330   
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;23;Regular                             ;Internacional;Despegue  ;SAEZ;SBGR;Qatar Airways                 ;BOEING B-777   
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SAEZ;Flybondi                      ;BOEING B-737   
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SASJ;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;23;Regular                             ;Internacional;Despegue  ;SAEZ;LEMD;Iberia Airlines               ;AIRBUS A-350   
1/1/2020;23;Regular                             ;Cabotaje     ;Despegue  ;SARI;SABE;Norwegian Air Argentina       ;BOEING B-737   
1/1/2020;23;Regular                             ;Internacional;Despegue  ;SAEZ;SBGL;Emirates Airline              ;BOEING B-777   
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAZB;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;23;Regular                             ;Internacional;Despegue  ;SAEZ;KMIA;American Airlines             ;BOEING B-777   
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SANC;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;23;Regular                             ;Internacional;Aterrizaje;SBGR;SAEZ;TAM Linhas Aéreas             ;AIRBUS A-320   
1/1/2020;23;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;23;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAWE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;23;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAVC;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;0;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;0;Regular                             ;Internacional;Despegue  ;SAEZ;SLVR;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;0;Regular                             ;Cabotaje     ;Despegue  ;SABE;SACO;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;0;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAVC;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;0;Regular                             ;Internacional;Despegue  ;SAEZ;LEMD;Aerolíneas Argentinas         ;AIRBUS A-330   
2/1/2020;0;Regular                             ;Internacional;Despegue  ;SAEZ;MMMX;Aeroméxico                    ;BOEING B-787   
2/1/2020;0;Regular                             ;Cabotaje     ;Aterrizaje;SAVC;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;0;Regular                             ;Cabotaje     ;Aterrizaje;SASJ;SAEZ;Flybondi                      ;BOEING B-737   
2/1/2020;0;Regular                             ;Internacional;Despegue  ;SAEZ;SKBO;Avianca                       ;AIRBUS A-320   
2/1/2020;0;Regular                             ;Internacional;Aterrizaje;MPTO;SAME;Copa Airlines                 ;BOEING B-737   
2/1/2020;0;Regular                             ;Internacional;Despegue  ;SAEZ;KMCO;Aerolíneas Argentinas         ;AIRBUS A-330   
2/1/2020;0;Regular                             ;Internacional;Aterrizaje;MPTO;SACO;Copa Airlines                 ;BOEING B-737   
2/1/2020;0;Regular                             ;Internacional;Aterrizaje;MPTO;SASA;Copa Airlines                 ;BOEING B-737   
2/1/2020;0;Regular                             ;Internacional;Aterrizaje;MPTO;SAAR;Copa Airlines                 ;BOEING B-737   
2/1/2020;0;Regular                             ;Internacional;Despegue  ;SAEZ;SGAS;LATAM Paraguay                ;AIRBUS A-320   
2/1/2020;0;Regular                             ;Cabotaje     ;Aterrizaje;SAWH;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;0;No Regular                          ;Cabotaje     ;Aterrizaje;SADF;SANT;N/A                           ;LEARJET LJ-31  
2/1/2020;0;No Regular                          ;Internacional;Aterrizaje;SULS;SABE;N/A                           ;EMBRAER E-500  
2/1/2020;0;Regular                             ;Internacional;Despegue  ;SAEZ;NZAA;Air New Zealand               ;BOEING B-777   
2/1/2020;0;Regular                             ;Internacional;Despegue  ;SAEZ;MPTO;Copa Airlines                 ;BOEING B-737   
2/1/2020;1;No Regular                          ;Cabotaje     ;Despegue  ;SANT;SADF;N/A                           ;LEARJET LJ-31  
2/1/2020;1;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SACO;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;1;Regular                             ;Internacional;Aterrizaje;SBGL;SAEZ;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;1;Regular                             ;Cabotaje     ;Aterrizaje;SARI;SABE;Norwegian Air Argentina       ;BOEING B-737   
2/1/2020;1;Regular                             ;Internacional;Aterrizaje;MPTO;SAEZ;Copa Airlines                 ;BOEING B-737   
2/1/2020;1;Regular                             ;Internacional;Aterrizaje;SUMU;SAEZ;LATAM Cargo Uruguay           ;FAIRCHILD SW3  
2/1/2020;1;Regular                             ;Internacional;Aterrizaje;SBGR;SAEZ;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;1;Regular                             ;Internacional;Despegue  ;SAAR;MPTO;Copa Airlines                 ;BOEING B-737   
2/1/2020;1;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWG;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;1;Regular                             ;Internacional;Despegue  ;SAME;MPTO;Copa Airlines                 ;BOEING B-737   
2/1/2020;1;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWG;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;1;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SARI;Flybondi                      ;BOEING B-737   
2/1/2020;2;Regular                             ;Internacional;Aterrizaje;SBFL;SAEZ;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;2;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAVC;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;2;Regular                             ;Internacional;Aterrizaje;SBGL;SACO;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;2;Regular                             ;Internacional;Despegue  ;SACO;MPTO;Copa Airlines                 ;BOEING B-737   
2/1/2020;2;Regular                             ;Internacional;Aterrizaje;SBGL;SAAR;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;2;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAVC;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;2;No Regular                          ;Cabotaje     ;Aterrizaje;SADF;SAWE;N/A                           ;LEARJET LJ-25  
2/1/2020;2;Regular                             ;Internacional;Aterrizaje;SBCF;SAEZ;Azul Linhas Aéreas Brasileiras;AIRBUS A-320   
2/1/2020;2;No Regular                          ;Cabotaje     ;Aterrizaje;SANT;SADF;N/A                           ;LEARJET LJ-31  
2/1/2020;2;Regular                             ;Cabotaje     ;Despegue  ;SAWG;SABE;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;2;Regular                             ;Internacional;Aterrizaje;SUMU;SAEZ;LATAM Cargo Uruguay           ;FAIRCHILD SW3  
2/1/2020;2;Regular                             ;Cabotaje     ;Despegue  ;SAWG;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;2;Regular                             ;Cabotaje     ;Despegue  ;SAVC;SABE;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;2;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;3;Regular                             ;Cabotaje     ;Despegue  ;SAVC;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;3;Regular                             ;Internacional;Despegue  ;SAAR;SBGL;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;3;Regular                             ;Internacional;Despegue  ;SACO;SBGL;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;3;Regular                             ;Internacional;Despegue  ;SAEZ;SBGL;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;3;Regular                             ;Internacional;Despegue  ;SASA;MPTO;Copa Airlines                 ;BOEING B-737   
2/1/2020;3;Regular                             ;Internacional;Despegue  ;SAEZ;SBPA;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;3;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SARE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;3;Regular                             ;Cabotaje     ;Aterrizaje;SAEZ;SARI;Flybondi                      ;BOEING B-737   
2/1/2020;3;No Regular                          ;Cabotaje     ;Despegue  ;SADF;SAAR;N/A                           ;CESSNA Citation
2/1/2020;3;Regular                             ;Internacional;Aterrizaje;KJFK;SAEZ;Aerolíneas Argentinas         ;AIRBUS A-330   
2/1/2020;3;Regular                             ;Cabotaje     ;Despegue  ;SAWE;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;4;Regular                             ;Internacional;Aterrizaje;SPJC;SAEZ;Avianca Perú                  ;AIRBUS A-330   
2/1/2020;4;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SADF;SAAR;N/A                           ;CESSNA Citation
2/1/2020;4;Regular                             ;Internacional;Despegue  ;SAEZ;SPJC;TAM Linhas Aéreas             ;AIRBUS A-320   
2/1/2020;4;Regular                             ;Internacional;Aterrizaje;LEMD;SAEZ;Aerolíneas Argentinas         ;AIRBUS A-340   
2/1/2020;4;No Regular                          ;Cabotaje     ;Despegue  ;SAWE;SADF;N/A                           ;LEARJET LJ-25  
2/1/2020;4;Regular                             ;Internacional;Aterrizaje;KMIA;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;4;Regular                             ;Internacional;Despegue  ;SAEZ;SPJC;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;4;Regular                             ;Internacional;Aterrizaje;SPJC;SASA;LATAM Perú                    ;AIRBUS A-320   
2/1/2020;4;Regular                             ;Cabotaje     ;Aterrizaje;SAEZ;SARE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;4;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAWE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;4;No Regular                          ;Internacional;Aterrizaje;SBGL;SAEZ;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;4;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAVT;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;4;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAWH;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;4;Regular                             ;Cabotaje     ;Aterrizaje;SAVC;SABE;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;4;Regular                             ;Internacional;Despegue  ;SAEZ;MPTO;Copa Airlines                 ;BOEING B-737   
2/1/2020;4;Regular                             ;Internacional;Despegue  ;SAEZ;SBBR;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;5;No Regular                          ;Internacional;Despegue  ;SAEZ;SUMU;LATAM Cargo Uruguay           ;FAIRCHILD SW3  
2/1/2020;5;Regular                             ;Cabotaje     ;Aterrizaje;SAVC;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;5;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAVC;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;5;Regular                             ;Cabotaje     ;Aterrizaje;SAWG;SABE;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;5;No Regular                          ;Cabotaje     ;Despegue  ;SADF;SAZN;N/A                           ;LEARJET LJ-45  
